DonorId,Potential Duplicates
2969.0,"[4898.0, 8574.0, 4172.0, 11378.0]"
4898.0,"[12482.0, 4172.0, 11378.0, 2969.0, 8574.0]"
7701.0,"[12482.0, 4172.0]"
20732.0,[30415.0]
30415.0,[20732.0]
3317.0,"[206.0, 5591.0]"
16015.0,"[28416.0, 29939.0, 12688.0, 29632.0]"
32221.0,[32208.0]
32208.0,[32221.0]
5887.0,[5258.0]
29437.0,[12326.0]
12326.0,[29437.0]
1653.0,[27607.0]
20923.0,[20393.0]
20393.0,[20923.0]
21489.0,[5051.0]
5051.0,"[21489.0, 10522.0]"
17462.0,[14724.0]
14724.0,[17462.0]
21423.0,[3748.0]
3748.0,"[3287.0, 21423.0]"
13722.0,[5746.0]
5746.0,"[13722.0, 6347.0, 11735.0]"
11337.0,[87147.0]
87147.0,[11337.0]
27454.0,[27867.0]
27867.0,[27454.0]
12106.0,"[13511.0, 2399.0]"
1506.0,"[10919.0, 2399.0]"
20817.0,[10043.0]
10043.0,[20817.0]
5359.0,"[20745.0, 644.0]"
21380.0,[17521.0]
17521.0,[21380.0]
21386.0,"[28914.0, 5958.0]"
5958.0,"[21386.0, 9330.0, 28914.0]"
21537.0,[17492.0]
17492.0,[21537.0]
3053.0,[18188.0]
6.0,[13868.0]
13868.0,[6.0]
3076.0,[17345.0]
17345.0,[3076.0]
20610.0,[8942.0]
8942.0,[20610.0]
871.0,[11232.0]
11232.0,[871.0]
20754.0,[47698.0]
21360.0,[19846.0]
19846.0,[21360.0]
20601.0,[976.0]
976.0,[20601.0]
18029.0,[14799.0]
14799.0,[18029.0]
10134.0,[16133.0]
17347.0,"[18506.0, 37420.0]"
1575.0,[20166.0]
6503.0,[19961.0]
19962.0,"[6504.0, 74186.0, 27490.0]"
27490.0,"[6504.0, 74186.0, 19962.0]"
74186.0,"[19962.0, 27490.0]"
6504.0,"[27490.0, 19962.0, 74390.0]"
19231.0,"[3921.0, 4603.0, 15734.0, 16662.0]"
17139.0,"[19530.0, 17694.0]"
20146.0,[16273.0]
16273.0,[20146.0]
557.0,[7259.0]
7259.0,[557.0]
29447.0,[19971.0]
20207.0,[4707.0]
20141.0,[17697.0]
17697.0,[20141.0]
11013.0,[13314.0]
19987.0,[17467.0]
17467.0,"[1074.0, 19987.0, 3011.0]"
20057.0,"[10299.0, 29319.0]"
29319.0,"[10299.0, 20057.0, 2939.0]"
10299.0,"[20057.0, 29319.0]"
20095.0,[6821.0]
6821.0,[20095.0]
28024.0,[27965.0]
27965.0,[28024.0]
19964.0,"[4497.0, 899.0]"
899.0,"[4497.0, 19964.0]"
4497.0,"[899.0, 19964.0]"
28429.0,"[20084.0, 28135.0]"
2067.0,[2055.0]
808.0,[2224.0]
32344.0,"[32368.0, 32030.0]"
32030.0,"[32344.0, 32368.0]"
32368.0,"[32344.0, 32030.0]"
30167.0,"[30282.0, 29843.0]"
29843.0,"[30282.0, 30167.0]"
30702.0,[11313.0]
11313.0,[30702.0]
12050.0,"[8992.0, 8242.0, 14394.0, 21852.0]"
14492.0,[13626.0]
13626.0,[14492.0]
2387.0,[15912.0]
15912.0,[2387.0]
15973.0,"[20149.0, 18526.0]"
4869.0,[5966.0]
5966.0,[4869.0]
19953.0,"[16293.0, 33559.0]"
16293.0,[19953.0]
33559.0,[19953.0]
3052.0,[30465.0]
30465.0,[3052.0]
17566.0,[87146.0]
87146.0,[17566.0]
17456.0,[10090.0]
21935.0,[14137.0]
28342.0,"[28824.0, 27709.0]"
27709.0,[28342.0]
28824.0,[28342.0]
13996.0,[30716.0]
20003.0,"[14745.0, 7070.0]"
14745.0,"[20003.0, 7070.0]"
7070.0,"[14745.0, 20003.0]"
20088.0,"[6010.0, 1750.0]"
1086.0,[4488.0]
4488.0,[1086.0]
30040.0,[29988.0]
29988.0,[30040.0]
19919.0,[47888.0]
19958.0,[16270.0]
16270.0,[19958.0]
4907.0,[19990.0]
32265.0,[32262.0]
32262.0,[32265.0]
18993.0,[16781.0]
16781.0,[18993.0]
17950.0,"[16674.0, 14973.0]"
16674.0,[17950.0]
14973.0,[17950.0]
19059.0,[9223.0]
9223.0,[19059.0]
19701.0,[12254.0]
12254.0,[19701.0]
19035.0,"[11706.0, 16438.0]"
11706.0,[19035.0]
16438.0,[19035.0]
19036.0,[18284.0]
16752.0,[11610.0]
11610.0,"[16752.0, 13449.0, 7937.0]"
19240.0,[9211.0]
16719.0,[13529.0]
13529.0,[16719.0]
19012.0,[12705.0]
12705.0,"[19012.0, 13670.0]"
19144.0,[12139.0]
12139.0,[19144.0]
5391.0,[19239.0]
5039.0,"[17250.0, 46319.0, 9159.0]"
13546.0,[19099.0]
30641.0,"[30410.0, 30051.0]"
30410.0,"[30641.0, 30051.0]"
30051.0,"[30641.0, 30410.0]"
19695.0,"[14381.0, 17461.0]"
17461.0,"[14381.0, 19695.0]"
14381.0,"[17461.0, 19695.0]"
17878.0,[16862.0]
16862.0,[17878.0]
30227.0,[28789.0]
28789.0,[30227.0]
10561.0,[19195.0]
19210.0,[16795.0]
16795.0,[19210.0]
19405.0,[16414.0]
16414.0,[19405.0]
19242.0,[16751.0]
16751.0,[19242.0]
19076.0,[13482.0]
1218.0,"[19280.0, 17226.0, 5472.0, 11624.0]"
19211.0,"[13601.0, 16803.0]"
13601.0,"[19211.0, 16803.0]"
16803.0,"[13601.0, 19211.0]"
19071.0,"[12156.0, 16831.0]"
16831.0,"[12156.0, 19071.0]"
16731.0,[13479.0]
4273.0,[17184.0]
13634.0,"[9296.0, 16735.0]"
16735.0,[13634.0]
9296.0,[13634.0]
5415.0,[19255.0]
19027.0,[9233.0]
9233.0,[19027.0]
11649.0,[9243.0]
9243.0,[11649.0]
19424.0,[29362.0]
29362.0,[19424.0]
9566.0,[1281.0]
1281.0,"[5714.0, 9566.0]"
16056.0,"[30080.0, 15933.0]"
30080.0,"[16056.0, 15933.0]"
15933.0,"[16056.0, 30080.0]"
2100.0,[2095.0]
2095.0,[2100.0]
1005.0,[13415.0]
13415.0,[1005.0]
19600.0,[10124.0]
10124.0,"[19600.0, 5973.0, 28501.0]"
32593.0,[27893.0]
27893.0,[32593.0]
19792.0,[5560.0]
5560.0,[19792.0]
18676.0,[15652.0]
15652.0,[18676.0]
32591.0,[31833.0]
31833.0,[32591.0]
17509.0,[19747.0]
6515.0,[3272.0]
3272.0,[6515.0]
27627.0,"[29128.0, 30044.0]"
29128.0,"[27627.0, 30044.0]"
30044.0,"[29128.0, 27627.0]"
19797.0,[16213.0]
16213.0,"[7129.0, 19797.0]"
19421.0,[17116.0]
17116.0,[19421.0]
16338.0,"[4942.0, 14870.0]"
2276.0,[1687.0]
27438.0,[27437.0]
27437.0,[27438.0]
19553.0,[12237.0]
12237.0,[19553.0]
6412.0,[29805.0]
29805.0,[6412.0]
16324.0,[30378.0]
30378.0,[16324.0]
3034.0,[2544.0]
2544.0,[3034.0]
29.0,"[27.0, 28.0]"
28.0,"[27.0, 29.0]"
27.0,"[4.0, 28.0, 29.0]"
10220.0,[19728.0]
11106.0,"[12136.0, 10579.0, 1244.0]"
12136.0,"[11106.0, 3708.0]"
10579.0,[11106.0]
1244.0,"[5512.0, 11106.0, 3708.0]"
19723.0,[16318.0]
16318.0,[19723.0]
19309.0,[3856.0]
3856.0,[19309.0]
13292.0,"[2271.0, 9156.0, 389.0, 5652.0, 9113.0, 17310.0, 30623.0]"
10092.0,[30623.0]
19511.0,[14296.0]
19790.0,[15982.0]
15982.0,"[14843.0, 19790.0]"
4545.0,[18525.0]
19761.0,"[10420.0, 10228.0]"
19740.0,"[9928.0, 6424.0]"
9928.0,"[6424.0, 19740.0]"
6424.0,"[9928.0, 19740.0]"
30065.0,"[30016.0, 17373.0]"
8938.0,"[2096.0, 19726.0]"
19583.0,[16080.0]
16080.0,[19583.0]
77306.0,[19684.0]
19635.0,[14875.0]
14875.0,[19635.0]
30583.0,"[7135.0, 19535.0]"
18859.0,[16682.0]
16682.0,[18859.0]
4346.0,[18811.0]
18862.0,[15813.0]
15813.0,[18862.0]
29404.0,"[5082.0, 28924.0, 6999.0, 30487.0]"
18899.0,[18915.0]
12110.0,[13544.0]
13544.0,[12110.0]
18927.0,"[13489.0, 16653.0, 12151.0]"
12151.0,"[13489.0, 16653.0, 18927.0]"
13489.0,"[12151.0, 18927.0]"
11580.0,"[5469.0, 13597.0]"
5469.0,"[11580.0, 13597.0]"
5311.0,"[12843.0, 910.0]"
18341.0,[3010.0]
29434.0,[29600.0]
1070.0,"[15940.0, 18983.0]"
3782.0,[3324.0]
3324.0,[3782.0]
28501.0,"[1441.0, 10124.0]"
7135.0,[30583.0]
18418.0,[10343.0]
14929.0,[12341.0]
12341.0,[14929.0]
12879.0,[15884.0]
18475.0,[15937.0]
15937.0,[18475.0]
14719.0,[18241.0]
18472.0,[15935.0]
15935.0,[18472.0]
18933.0,[1180.0]
1180.0,"[2005.0, 18933.0]"
18680.0,"[15569.0, 18845.0]"
15569.0,"[18680.0, 28775.0]"
18845.0,"[18680.0, 11597.0, 15838.0, 28775.0]"
15548.0,"[16433.0, 18698.0]"
28775.0,"[15569.0, 11597.0, 18845.0, 15838.0]"
11597.0,"[18845.0, 15838.0, 28775.0]"
15838.0,"[11597.0, 18845.0, 28775.0]"
17112.0,"[14704.0, 10898.0, 16434.0, 8575.0]"
10898.0,"[17112.0, 16434.0, 14704.0, 8575.0]"
16434.0,"[10898.0, 16627.0, 17300.0, 17112.0, 18396.0]"
8575.0,"[14704.0, 10898.0, 17300.0, 17112.0, 18396.0]"
14704.0,"[10898.0, 17300.0, 17112.0, 18396.0, 8575.0]"
16055.0,[13409.0]
13409.0,[16055.0]
18324.0,[13218.0]
13218.0,[18324.0]
9910.0,"[5641.0, 934.0, 18326.0, 863.0]"
18831.0,"[9224.0, 9137.0]"
9224.0,"[9137.0, 18831.0]"
9137.0,"[9224.0, 18831.0]"
18981.0,[8278.0]
8278.0,[18981.0]
18566.0,"[16003.0, 6533.0, 4606.0]"
16003.0,"[3657.0, 4606.0, 6533.0, 18566.0]"
4606.0,"[3657.0, 16003.0, 6533.0, 18566.0]"
6533.0,"[4606.0, 3657.0, 16003.0, 18566.0]"
18396.0,"[14704.0, 16434.0, 17300.0, 8575.0]"
17300.0,"[14704.0, 16434.0, 18396.0, 8575.0]"
18319.0,[18312.0]
18312.0,[18319.0]
18474.0,[1522.0]
5066.0,[11489.0]
11489.0,[5066.0]
18500.0,"[5570.0, 29308.0]"
5570.0,"[29308.0, 18500.0]"
29308.0,"[5570.0, 18500.0]"
18520.0,[10424.0]
10424.0,[18520.0]
32077.0,"[32184.0, 32180.0]"
32180.0,"[32184.0, 32077.0]"
32184.0,"[32180.0, 32077.0]"
15573.0,[18767.0]
11990.0,[18387.0]
18346.0,[11947.0]
30035.0,[15854.0]
15854.0,[30035.0]
7040.0,[12307.0]
12307.0,[7040.0]
30230.0,[30038.0]
30038.0,[30230.0]
30207.0,[30125.0]
30125.0,[30207.0]
29655.0,[28430.0]
3675.0,"[11112.0, 9305.0, 5491.0, 4581.0]"
17928.0,"[1160.0, 74161.0]"
665.0,[14961.0]
14540.0,[14961.0]
30403.0,[29997.0]
29997.0,[30403.0]
18000.0,[13534.0]
30287.0,"[17523.0, 16893.0]"
16893.0,[30287.0]
17523.0,[30287.0]
16150.0,[29785.0]
29785.0,[16150.0]
18227.0,[16294.0]
16294.0,[18227.0]
18226.0,[2496.0]
2496.0,[18226.0]
15886.0,[18213.0]
17607.0,[16389.0]
16389.0,[17607.0]
7073.0,[11307.0]
11307.0,[7073.0]
17861.0,[5910.0]
5910.0,[17861.0]
6511.0,[17441.0]
17978.0,[6074.0]
6074.0,[17978.0]
17055.0,"[1816.0, 15696.0]"
17830.0,[603.0]
603.0,[17830.0]
13232.0,[18151.0]
11664.0,"[12356.0, 3109.0]"
18115.0,"[1104.0, 4522.0]"
1104.0,"[18115.0, 28541.0]"
4522.0,[18115.0]
17570.0,[9330.0]
9330.0,"[17570.0, 5958.0]"
17563.0,[14663.0]
14663.0,[17563.0]
979.0,"[5592.0, 18097.0, 17277.0]"
17556.0,[17516.0]
17516.0,[17556.0]
30056.0,[14823.0]
14823.0,[30056.0]
18078.0,[9917.0]
9917.0,[18078.0]
11705.0,"[78142.0, 94.0]"
83.0,"[77304.0, 100.0, 33534.0]"
16400.0,[33534.0]
7130.0,[13315.0]
13315.0,[7130.0]
18297.0,[12272.0]
12272.0,[18297.0]
10498.0,[5246.0]
4942.0,"[16338.0, 14870.0]"
6491.0,[10007.0]
10007.0,[6491.0]
12561.0,[9605.0]
10062.0,"[8033.0, 6484.0]"
6484.0,"[8033.0, 10062.0]"
8033.0,"[6484.0, 10062.0]"
16776.0,"[9196.0, 2670.0]"
17226.0,"[11624.0, 1218.0, 5472.0]"
11624.0,"[5472.0, 1218.0, 17226.0]"
5472.0,"[11624.0, 1218.0, 17226.0]"
100.0,"[83.0, 74195.0]"
77304.0,"[83.0, 74195.0]"
17383.0,[12043.0]
12043.0,[17383.0]
3657.0,"[16003.0, 6533.0, 4606.0]"
17417.0,[897.0]
897.0,"[17417.0, 2532.0]"
1116.0,[247.0]
247.0,[1116.0]
17503.0,[13932.0]
13932.0,"[12909.0, 17503.0]"
30258.0,[14794.0]
14794.0,[30258.0]
1074.0,"[17467.0, 27487.0]"
3011.0,"[17467.0, 27487.0]"
30221.0,"[29880.0, 29802.0, 27455.0]"
27455.0,"[29880.0, 29802.0, 30221.0]"
29802.0,"[29880.0, 30221.0, 27455.0]"
29880.0,"[29802.0, 30221.0, 27455.0]"
2424.0,[1751.0]
1751.0,"[2424.0, 1626.0]"
2421.0,[5655.0]
27798.0,[13336.0]
13336.0,[27798.0]
3795.0,[3275.0]
3275.0,[3795.0]
17402.0,[9122.0]
9122.0,[17402.0]
27792.0,[27796.0]
2412.0,[16211.0]
16211.0,"[13363.0, 2412.0]"
12880.0,"[16165.0, 11295.0]"
17295.0,[8762.0]
8762.0,[17295.0]
17305.0,[5574.0]
5574.0,[17305.0]
32502.0,[31957.0]
31957.0,[32502.0]
14554.0,"[4587.0, 11124.0, 13623.0, 3672.0, 11135.0]"
2905.0,"[6841.0, 4741.0]"
2939.0,"[906.0, 29319.0]"
906.0,[2939.0]
17338.0,"[9121.0, 6434.0]"
6434.0,[17338.0]
9121.0,[17338.0]
30136.0,[17207.0]
12204.0,[12876.0]
30055.0,[13333.0]
13333.0,[30055.0]
33475.0,[2394.0]
17413.0,[13264.0]
13264.0,[17413.0]
7053.0,"[12849.0, 1954.0, 28507.0, 2965.0]"
28507.0,"[12849.0, 1954.0, 7053.0, 4519.0]"
1954.0,"[12849.0, 28507.0, 7053.0, 237.0]"
5714.0,[1281.0]
17313.0,[13395.0]
13395.0,[17313.0]
5005.0,"[5379.0, 3692.0, 3923.0, 3924.0, 13503.0]"
29826.0,"[15825.0, 14487.0]"
15825.0,[29826.0]
14487.0,[29826.0]
4272.0,"[11627.0, 5478.0]"
16745.0,"[11120.0, 4988.0, 3711.0]"
4988.0,"[16745.0, 14989.0]"
3711.0,"[3712.0, 12417.0, 16745.0, 12716.0, 7991.0, 2713.0, 5498.0, 12731.0]"
11120.0,"[16745.0, 3690.0, 5458.0, 2709.0, 1208.0]"
13610.0,[15815.0]
15815.0,"[14521.0, 13610.0]"
13612.0,"[16808.0, 15816.0]"
16866.0,[12079.0]
12079.0,"[13497.0, 16866.0]"
16669.0,[9258.0]
9258.0,[16669.0]
16652.0,[13579.0]
13579.0,[16652.0]
16203.0,[14785.0]
14785.0,[16203.0]
10684.0,[11687.0]
16796.0,[30150.0]
12356.0,[11664.0]
16765.0,[7930.0]
7930.0,[16765.0]
5364.0,[16777.0]
5012.0,[10596.0]
13363.0,[16211.0]
16672.0,"[11691.0, 12708.0, 11699.0]"
11691.0,"[16672.0, 11699.0, 12708.0]"
11668.0,"[16730.0, 10597.0]"
6105.0,"[7905.0, 16677.0, 4600.0, 4588.0, 11085.0, 3671.0, 7992.0, 12729.0, 12730.0]"
11085.0,"[7905.0, 16677.0, 12729.0, 4588.0, 3671.0, 6105.0, 12730.0]"
16914.0,[14609.0]
14609.0,"[16914.0, 8300.0]"
30039.0,"[28193.0, 21857.0, 27805.0]"
16700.0,[8011.0]
8011.0,[16700.0]
16801.0,[13670.0]
13670.0,"[16801.0, 12705.0]"
14945.0,[10651.0]
10651.0,[14945.0]
3787.0,"[1032.0, 5325.0]"
1032.0,"[3787.0, 2526.0]"
5325.0,"[3787.0, 2526.0]"
16659.0,"[38954.0, 67420.0, 54661.0]"
5448.0,"[11112.0, 4586.0, 9250.0]"
4586.0,"[5448.0, 9250.0, 11112.0]"
11112.0,"[5448.0, 4586.0, 3675.0, 5491.0]"
28035.0,"[29512.0, 28005.0, 28567.0]"
28567.0,"[29512.0, 28035.0, 28005.0]"
29512.0,"[28035.0, 28005.0, 28567.0]"
28005.0,"[29512.0, 28035.0, 28567.0]"
28122.0,[28198.0]
28198.0,[28122.0]
30120.0,[7262.0]
7262.0,"[30120.0, 6875.0]"
16720.0,[7980.0]
7980.0,[16720.0]
16821.0,"[12729.0, 7905.0]"
12729.0,"[6105.0, 11085.0, 16821.0, 7905.0]"
7905.0,"[11085.0, 16821.0, 12729.0, 6105.0, 17916.0]"
2713.0,"[3712.0, 2709.0, 7991.0, 5498.0, 12731.0, 3711.0]"
12417.0,"[3712.0, 12716.0, 2709.0, 3670.0, 1208.0, 3711.0]"
7129.0,[16213.0]
10705.0,"[5007.0, 13599.0]"
5007.0,[10705.0]
16648.0,[15781.0]
7870.0,[10689.0]
30081.0,"[9018.0, 28060.0]"
9018.0,[30081.0]
16123.0,[10403.0]
10403.0,[16123.0]
16027.0,[13427.0]
13427.0,[16027.0]
16398.0,[12867.0]
12867.0,[16398.0]
4397.0,[548.0]
15477.0,"[3738.0, 548.0]"
15258.0,"[6248.0, 16586.0, 15347.0, 1815.0]"
15347.0,"[16586.0, 15258.0]"
1815.0,"[6248.0, 15258.0]"
16586.0,"[15121.0, 15258.0, 15347.0]"
6248.0,"[15258.0, 1815.0]"
8119.0,[4119.0]
4119.0,[8119.0]
8213.0,[1003.0]
4559.0,"[5387.0, 2453.0, 1190.0]"
12823.0,[15931.0]
15931.0,[12823.0]
9156.0,[13292.0]
30037.0,[16031.0]
16031.0,[30037.0]
16433.0,[15548.0]
1985.0,"[4975.0, 16695.0]"
9147.0,[16842.0]
15121.0,[16586.0]
74390.0,[6504.0]
16473.0,[15539.0]
15540.0,[16474.0]
16475.0,[15541.0]
15541.0,[16475.0]
2141.0,[13321.0]
13321.0,[2141.0]
4587.0,"[4580.0, 14536.0, 3671.0, 3672.0, 14554.0, 11135.0]"
4580.0,"[4573.0, 14536.0, 4587.0, 4588.0, 11124.0, 1205.0, 2710.0, 3672.0, 4572.0, 12733.0, 11135.0]"
4581.0,[3675.0]
11683.0,[1228.0]
1228.0,[11683.0]
2060.0,"[12313.0, 989.0]"
989.0,"[12313.0, 2060.0]"
12313.0,"[2060.0, 989.0]"
2386.0,[27458.0]
27458.0,"[2386.0, 14398.0]"
16325.0,[13389.0]
13389.0,[16325.0]
16321.0,[14303.0]
14303.0,[16321.0]
1741.0,[15863.0]
15863.0,[1741.0]
16271.0,[9021.0]
9021.0,[16271.0]
16035.0,[9919.0]
9919.0,[16035.0]
11378.0,"[2969.0, 12482.0, 4898.0, 8574.0]"
1852.0,[11731.0]
11731.0,[1852.0]
11135.0,"[3672.0, 14554.0, 4587.0, 4580.0]"
12097.0,"[10593.0, 15781.0]"
10593.0,"[12097.0, 13510.0]"
7992.0,"[4600.0, 6105.0, 12378.0, 12733.0]"
12733.0,"[4580.0, 4600.0, 14536.0, 7992.0, 12730.0]"
10381.0,"[16288.0, 5641.0]"
13357.0,[29787.0]
29787.0,[13357.0]
2273.0,[15380.0]
15380.0,[2273.0]
14951.0,[14506.0]
14506.0,[14951.0]
16627.0,[16434.0]
6017.0,[11285.0]
11285.0,[6017.0]
5330.0,[1068.0]
2440.0,[1742.0]
16130.0,"[14880.0, 14386.0]"
14880.0,"[16130.0, 14386.0]"
14386.0,"[14880.0, 16130.0]"
11735.0,[5746.0]
29960.0,[15557.0]
15557.0,"[29960.0, 27984.0]"
15780.0,[15041.0]
15041.0,[15780.0]
13547.0,[11643.0]
11643.0,"[8016.0, 13547.0]"
8300.0,"[4184.0, 14609.0, 5901.0]"
9194.0,"[6610.0, 12714.0]"
6096.0,[12714.0]
11662.0,[13580.0]
13580.0,[11662.0]
15837.0,"[7973.0, 3943.0]"
3943.0,"[7973.0, 15837.0]"
15648.0,[4454.0]
4454.0,[15648.0]
14521.0,[15815.0]
12119.0,"[29718.0, 13567.0]"
11652.0,"[13641.0, 14516.0, 14933.0, 9244.0, 10559.0]"
14933.0,"[13641.0, 14516.0, 9244.0, 11652.0]"
14516.0,"[11652.0, 13641.0, 14933.0, 9244.0, 10559.0]"
2652.0,[4598.0]
15940.0,"[10021.0, 1070.0]"
10021.0,[15940.0]
3841.0,"[8361.0, 257.0]"
8361.0,[3841.0]
257.0,"[3841.0, 518.0]"
8034.0,[6382.0]
6382.0,[8034.0]
10543.0,[16017.0]
15698.0,[9556.0]
5331.0,[7100.0]
7100.0,[5331.0]
15556.0,[7737.0]
7737.0,[15556.0]
15528.0,[7084.0]
7084.0,[15528.0]
28503.0,[1742.0]
15974.0,[33450.0]
15875.0,[14313.0]
14313.0,[15875.0]
12059.0,[29989.0]
11192.0,"[11937.0, 1919.0]"
1919.0,"[11192.0, 11937.0]"
11937.0,"[11192.0, 1919.0]"
14843.0,[15982.0]
15428.0,[15723.0]
28138.0,[5619.0]
5619.0,[28138.0]
7106.0,[10999.0]
10999.0,[7106.0]
32287.0,[32351.0]
32351.0,"[32301.0, 32287.0]"
15517.0,[13848.0]
13848.0,[15517.0]
12688.0,"[29632.0, 16015.0]"
9740.0,[1502.0]
1502.0,[9740.0]
9000.0,[6453.0]
6453.0,[9000.0]
14985.0,[14971.0]
14971.0,[14985.0]
29605.0,[29944.0]
29944.0,[29605.0]
6999.0,"[5082.0, 29404.0, 28924.0]"
10692.0,[9215.0]
11762.0,[3615.0]
3615.0,[11762.0]
5413.0,"[7892.0, 10597.0]"
9282.0,[10639.0]
10639.0,[9282.0]
10552.0,[11612.0]
1208.0,"[3712.0, 12417.0, 11120.0, 2709.0, 3670.0]"
2709.0,"[3712.0, 12417.0, 11120.0, 3670.0, 1208.0, 2713.0]"
12909.0,[13932.0]
29339.0,"[8096.0, 29275.0, 6367.0]"
29275.0,"[29339.0, 6367.0]"
15029.0,[12349.0]
12349.0,[15029.0]
28032.0,"[2697.0, 28108.0, 14558.0]"
2697.0,[28032.0]
14957.0,[14544.0]
14544.0,[14957.0]
14914.0,[9305.0]
9244.0,"[5504.0, 11652.0, 14516.0, 14933.0, 10559.0]"
9982.0,[6489.0]
6489.0,[9982.0]
15283.0,[10383.0]
8574.0,"[2969.0, 11378.0, 4898.0]"
7850.0,"[14688.0, 9826.0, 1587.0, 10783.0]"
14688.0,"[7850.0, 1587.0, 9826.0, 10783.0]"
10783.0,"[14688.0, 7850.0, 9826.0]"
9826.0,"[14688.0, 7850.0, 10783.0]"
1587.0,"[14688.0, 7850.0]"
14859.0,[8184.0]
8184.0,"[10482.0, 14859.0]"
2292.0,[2280.0]
2280.0,[2292.0]
5338.0,[11717.0]
11717.0,"[5338.0, 5908.0]"
11715.0,"[5906.0, 5339.0]"
5906.0,[11715.0]
5339.0,"[11715.0, 5909.0]"
3290.0,[1042.0]
1042.0,[3290.0]
74195.0,"[77304.0, 100.0]"
14873.0,[3313.0]
3313.0,"[14873.0, 106.0, 10687.0]"
32324.0,[28167.0]
28167.0,[32324.0]
10821.0,[12994.0]
12994.0,[10821.0]
5340.0,[5905.0]
5905.0,[5340.0]
1960.0,"[938.0, 3770.0]"
3770.0,"[1960.0, 938.0]"
938.0,"[1960.0, 3770.0]"
5337.0,[5907.0]
5907.0,[5337.0]
14812.0,[1600.0]
7743.0,[5783.0]
5783.0,[7743.0]
3738.0,"[15477.0, 5246.0, 2741.0]"
27748.0,[27757.0]
27757.0,[27748.0]
12021.0,[15468.0]
14831.0,[217.0]
217.0,"[6430.0, 14831.0]"
6128.0,"[9289.0, 8737.0]"
9289.0,[6128.0]
8737.0,[6128.0]
15374.0,[8037.0]
14801.0,[13286.0]
15365.0,"[11761.0, 6883.0]"
11761.0,[15365.0]
6883.0,[15365.0]
14662.0,[4553.0]
4553.0,[14662.0]
7093.0,[1940.0]
1940.0,[7093.0]
8231.0,[965.0]
965.0,[8231.0]
2986.0,[5542.0]
5542.0,[2986.0]
15358.0,[4758.0]
4758.0,[15358.0]
15480.0,[3622.0]
3622.0,[15480.0]
29119.0,"[4101.0, 27985.0, 27986.0, 28732.0, 27228.0]"
28732.0,"[27986.0, 27228.0, 4101.0, 29119.0]"
14478.0,[63.0]
63.0,[14478.0]
2295.0,[29358.0]
61.0,[14480.0]
12906.0,[13187.0]
3654.0,"[7187.0, 2733.0, 2174.0]"
7187.0,[3654.0]
9087.0,[6422.0]
6422.0,[9087.0]
14448.0,"[8760.0, 8062.0]"
8760.0,[14448.0]
8062.0,"[14448.0, 19955.0]"
11124.0,"[2009.0, 14554.0, 4580.0, 2711.0]"
29568.0,[14458.0]
9781.0,[14334.0]
14348.0,[6038.0]
6038.0,[14348.0]
11059.0,"[10368.0, 13370.0]"
14398.0,[27458.0]
27487.0,"[1074.0, 3011.0]"
31878.0,[31785.0]
31785.0,[31878.0]
14542.0,[9263.0]
9263.0,[14542.0]
27175.0,[8179.0]
8179.0,[27175.0]
242.0,[3768.0]
3768.0,[242.0]
2710.0,"[4580.0, 1205.0, 2711.0, 4572.0, 4573.0]"
4573.0,"[4580.0, 4572.0, 1205.0, 2710.0]"
4572.0,"[4573.0, 4580.0, 1205.0, 2710.0]"
6414.0,[2959.0]
2959.0,[6414.0]
1923.0,[940.0]
940.0,[1923.0]
29769.0,[8899.0]
8899.0,[29769.0]
4184.0,[8300.0]
13931.0,[11721.0]
11721.0,[13931.0]
7179.0,"[11575.0, 7567.0]"
7567.0,[7179.0]
11575.0,[7179.0]
13640.0,"[10707.0, 5503.0]"
10707.0,"[13640.0, 7889.0, 12410.0, 5024.0]"
5503.0,"[13640.0, 7889.0, 5024.0]"
1220.0,[13520.0]
13486.0,"[2675.0, 11670.0]"
2675.0,"[5419.0, 13486.0]"
11670.0,[13486.0]
11096.0,[13493.0]
1986.0,[4281.0]
13449.0,[11610.0]
11684.0,[13538.0]
10641.0,[9228.0]
1168.0,[9228.0]
13487.0,[5420.0]
5420.0,[13487.0]
11637.0,[13533.0]
5477.0,"[4262.0, 13519.0]"
3923.0,"[5379.0, 3924.0, 5005.0, 13502.0]"
13666.0,[9189.0]
9189.0,[13666.0]
5029.0,"[13572.0, 6677.0]"
6616.0,"[4992.0, 11592.0]"
4257.0,"[5494.0, 13510.0]"
13476.0,"[4280.0, 11667.0]"
4280.0,[13476.0]
11667.0,[13476.0]
13716.0,[5748.0]
5748.0,[13716.0]
13488.0,[11616.0]
11616.0,[13488.0]
7176.0,[11572.0]
11572.0,[7176.0]
12187.0,"[9946.0, 7022.0]"
9946.0,"[12187.0, 7022.0]"
5428.0,"[3685.0, 11638.0, 13535.0]"
11638.0,"[5428.0, 3685.0, 13535.0]"
13559.0,[12140.0]
12140.0,[13559.0]
13511.0,[12106.0]
28970.0,[1987.0]
1987.0,"[28970.0, 6635.0]"
13930.0,[6371.0]
6371.0,[13930.0]
13168.0,"[13146.0, 11571.0, 28724.0, 7175.0]"
7175.0,"[13168.0, 13146.0, 11571.0]"
13146.0,"[13168.0, 11571.0, 7175.0]"
11571.0,"[13168.0, 13146.0, 7175.0]"
28724.0,"[13168.0, 7580.0]"
13497.0,[12079.0]
